,username,retweet,Like,Reply
0,cryptovenizo,410.22772216796875,221.80198669433594,154.89108276367188
1,hiakkaya,30.871286392211914,239.33663940429688,6.0
2,Cointelegraph,16.603960037231445,77.55445861816406,8.752474784851074
3,unifarm_,5.675675868988037,18.7297306060791,2.1891891956329346
4,AMERICANHODL3,4.683168411254883,125.44554138183594,12.663366317749023
