,Trend,Retweet,Like,Reply,Start Time
968,#proptech,-19.376237392425537,-44.25742530822754,-0.6138613820075989,2021-04-25 00:50:00+00:00
969,#vc,-19.376237392425537,-44.25742530822754,-0.6138613820075989,2021-04-25 00:50:00+00:00
970,#govtech,-19.376237392425537,-44.25742530822754,-0.6138613820075989,2021-04-25 00:50:00+00:00
971,#renewables,-19.376237392425537,-44.25742530822754,-0.6138613820075989,2021-04-25 03:50:00+00:00
972,#edtech,-19.376237392425537,-44.25742530822754,-0.6138613820075989,2021-04-25 05:50:00+00:00
973,#paytech,-19.376237392425537,-44.25742530822754,-0.6138613820075989,2021-04-25 01:50:00+00:00
974,#regtech,-19.376237392425537,-44.25742530822754,-0.6138613820075989,2021-04-25 01:50:00+00:00
975,#agritech,-19.376237392425537,-44.25742530822754,-0.6138613820075989,2021-04-25 05:50:00+00:00
976,#reddcoin,-19.732673168182373,-15.336633682250977,-2.9504950046539307,2021-04-25 10:34:37+00:00
977,#rdd,-19.732673168182373,-15.336633682250977,-2.9504950046539307,2021-04-25 10:34:37+00:00
978,#projectredd,-19.732673168182373,-15.336633682250977,-2.9504950046539307,2021-04-25 10:34:37+00:00
979,#altcoinseason,-19.732673168182373,-15.336633682250977,-2.9504950046539307,2021-04-25 10:34:37+00:00
980,#xusin,-19.910890579223633,-11.257423400878906,-0.2376236915588379,2021-04-25 20:31:17+00:00
981,#bist,-19.910890579223633,-11.257423400878906,-0.2376236915588379,2021-04-25 20:31:17+00:00
982,#bzrx,-20.13861393928528,-46.21782207489014,-10.801980257034302,2021-04-25 07:31:16+00:00
983,#bgov,-20.13861393928528,-46.21782207489014,-10.801980257034302,2021-04-25 07:31:16+00:00
984,#cryptocurrencynews,-20.336633682250977,-42.881187438964844,-3.4851484298706055,2021-04-25 20:14:05+00:00
985,#cryptotwitter,-20.336633682250977,-42.881187438964844,-3.4851484298706055,2021-04-25 15:31:40+00:00
986,#algorand,-20.336633682250977,-42.881187438964844,-3.4851484298706055,2021-04-25 15:33:20+00:00
987,#elonmusk,-20.336633682250977,-42.881187438964844,-3.4851484298706055,2021-04-25 15:55:24+00:00
988,#bitcoinnews,-20.336633682250977,-42.881187438964844,-3.4851484298706055,2021-04-25 20:14:05+00:00
989,#czbinance,-20.336633682250977,-42.881187438964844,-3.4851484298706055,2021-04-25 20:14:05+00:00
990,#tatcoin,-20.356435537338257,-70.83168315887451,-3.4356435537338257,2021-04-25 00:53:53+00:00
991,#tatcoinnews,-20.356435537338257,-70.83168315887451,-3.4356435537338257,2021-04-25 00:53:53+00:00
992,#fbvkas,-20.435644149780273,-13.950496673583984,1.6237623691558838,2021-04-25 19:12:41+00:00
993,#fenerinmacivar,-20.435644149780273,-13.950496673583984,1.6237623691558838,2021-04-25 17:53:11+00:00
994,#poweredbychainlink,-20.8613862991333,-235.73267364501953,-3.0792078971862793,2021-04-25 18:03:54+00:00
995,#wrapitup,-20.91089105606079,-137.45544624328613,-5.920792102813721,2021-04-25 15:47:43+00:00
996,#altcoinler,-20.96039581298828,-40.32673263549805,-6.920792102813721,2021-04-25 11:51:05+00:00
997,#ledger,-20.96039581298828,-40.32673263549805,-6.920792102813721,2021-04-25 11:51:05+00:00
998,#ledgernanos,-20.96039581298828,-40.32673263549805,-6.920792102813721,2021-04-25 11:51:05+00:00
999,#wincoin,-20.96039581298828,-40.32673263549805,-6.920792102813721,2021-04-25 11:51:05+00:00
1000,#uzmankripto,-20.96039581298828,-40.32673263549805,-6.920792102813721,2021-04-25 11:51:05+00:00
