,username,retweet,Like,Reply
43,OBORTECHhub,114.08333587646484,125.0,15.972222328186035
44,cryptoxchris,106.09302520751953,58.86046600341797,50.23255920410156
45,kittyDCT19,106.06930541992188,84.92079162597656,104.2871322631836
46,ValaAfshar,105.1980209350586,389.0296936035156,6.138613700866699
47,TylerSCrypto,101.910888671875,151.29702758789062,15.356435775756836
48,wondergirlsGAW,101.8019790649414,81.75247192382812,59.94059371948242
49,DogiraOfficial,99.75,110.82142639160156,16.785715103149414
50,TheMoonCarl,94.88118743896484,1248.3267822265625,156.56436157226562
51,glassnode,93.90099334716797,411.6435546875,16.336633682250977
52,Cryptofam3,89.00990295410156,223.71287536621094,22.01980209350586
53,MMCrypto,83.53465270996094,1049.1485595703125,87.5643539428711
54,ashwsbreal,83.31683349609375,481.4257507324219,27.366336822509766
55,steve_hanke,79.50495147705078,180.20791625976562,16.2772274017334
56,CryptoBull2020,78.57425689697266,643.8613891601562,34.60396194458008
57,JohnEDeaton1,77.13861083984375,454.41583251953125,31.18811798095703
58,Schuldensuehner,75.97029876708984,226.3663330078125,25.356435775756836
59,culkin22,72.83168029785156,609.4257202148438,23.881187438964844
60,DanielMuvdiYT,71.72277069091797,280.41583251953125,31.0
61,coinburp,71.13861083984375,82.99009704589844,6.079207897186279
62,BTC_Archive,70.40593719482422,548.267333984375,21.059406280517578
63,Grayscale,70.2871322631836,368.17822265625,48.41584014892578
64,Eljaboom,67.87128448486328,162.22772216796875,29.623762130737305
65,NXGNFinance,64.69444274902344,85.94444274902344,19.75
66,MaryfoxCrypto,63.198020935058594,233.59405517578125,10.0
67,MXC_Exchange,63.0098991394043,190.04949951171875,27.712871551513672
68,BurencyOfficial,62.3564338684082,120.18811798095703,51.574256896972656
69,Scaramucci,61.881187438964844,544.5742797851562,67.94059753417969
70,CryptoNostra,61.23762512207031,93.59406280517578,43.47524642944336
71,Bloqport,61.20792007446289,285.0693054199219,9.1386137008667
72,davidgokhshtein,61.16831588745117,437.910888671875,112.4554443359375
73,CryptoAdventure,60.594058990478516,66.35643768310547,1.6732673645019531
74,OKEx,60.405941009521484,178.00990295410156,41.653465270996094
75,AltcoinDailyio,59.366336822509766,622.9306640625,61.92079162597656
76,swissborg,59.336631774902344,306.4851379394531,72.53465270996094
77,BitninjaX,59.230770111083984,164.84616088867188,17.538461685180664
78,CryptoTheBeast_,59.138614654541016,57.891090393066406,56.79207992553711
79,bitcoin_qr,58.62376403808594,61.72277069091797,79.11881256103516
80,coinbureau,58.26732635498047,550.2574462890625,44.87128829956055
81,CoinDesk,57.85148620605469,234.9604034423828,25.23762321472168
82,holo_fuel,57.108909606933594,167.34652709960938,5.920792102813721
83,iamjosephyoung,56.96039581298828,569.1683349609375,26.544553756713867
84,barstoolsports,56.198020935058594,906.5643310546875,36.801979064941406
85,syscoin,56.118812561035156,115.21781921386719,8.198019981384277
86,YoyowBu,55.5544548034668,132.34652709960938,20.79207992553711
87,jimmysong,53.881187438964844,470.8316955566406,32.3564338684082
88,krakenfx,52.69306945800781,255.98019409179688,47.28712844848633
89,CryptoMichNL,52.069305419921875,627.9901123046875,110.51485443115234
90,JRNYcrypto,51.50495147705078,814.445556640625,63.0098991394043
91,Investingcom,51.4455451965332,266.13861083984375,16.81188201904297
92,BTCTN,51.43564224243164,195.6930694580078,30.475248336791992
93,Enparalelovzla_,50.861385345458984,68.33663177490234,2.3465347290039062
94,NorthmanTrader,50.0098991394043,398.8118896484375,34.801979064941406
95,PetroDivisa,49.70296859741211,47.29703140258789,9.445544242858887
96,freebitco,49.67326736450195,194.7227783203125,37.0098991394043
97,BinanceAfrica,49.178218841552734,97.4356460571289,22.01980209350586
98,Techconcatalina,48.970298767089844,333.8514709472656,25.900989532470703
99,TheInsiderPaper,48.821781158447266,123.37623596191406,7.5742573738098145
100,constancegives,47.386138916015625,27.336633682250977,23.396039962768555
101,luiscarrillo66,47.07920837402344,3.613861322402954,0.049504950642585754
102,Dehkunle,46.56435775756836,319.5148620605469,14.960395812988281
103,btc_robinhood,46.27722930908203,475.732666015625,15.178217887878418
104,Quicktake,45.9901008605957,132.35643005371094,8.306930541992188
105,btc,45.138614654541016,175.3960418701172,9.99009895324707
106,Travis_Kling,44.425743103027344,289.8415832519531,11.831683158874512
107,WClementeIII,43.4455451965332,357.2574157714844,14.237624168395996
108,jdiyield,43.230770111083984,70.38461303710938,44.346153259277344
109,crypto,43.07920837402344,132.5445556640625,20.20792007446289
110,ICOAffiliates,42.801979064941406,38.108909606933594,23.1782169342041
111,BitSler,42.77227783203125,22.396039962768555,15.643564224243164
112,SwapMarshmallow,42.372093200683594,78.3255844116211,44.16279220581055
113,Negentropic_,42.336631774902344,200.3663330078125,9.326732635498047
114,SHiLLNAAUTS,42.0,80.0,35.25
115,moonxbtee,41.0,7.5,39.5
116,lopp,40.336631774902344,330.3960266113281,18.04950523376465
117,PeterSchiff,39.56435775756836,444.732666015625,110.47525024414062
118,WendyRogersAZ,39.22772216796875,156.70297241210938,13.277227401733398
119,cryptoastblog,39.0098991394043,120.7425765991211,16.673267364501953
120,cryptorecruitr,38.74257278442383,498.30694580078125,26.069307327270508
121,irmaga_umut_oll,38.74257278442383,52.69306945800781,2.8415842056274414
122,czymeq,38.5445556640625,31.50494956970215,0.6435643434524536
123,ubycohubng,38.366336822509766,117.35643768310547,6.960395812988281
124,maxkeiser,38.16831588745117,330.4554443359375,26.910890579223633
125,NovaECaldwell1,37.91428756713867,152.25714111328125,190.60000610351562
126,Teslarati,37.77227783203125,402.0296936035156,14.435643196105957
127,cryptoBaddiee,37.653465270996094,216.66336059570312,19.594058990478516
128,iSlimfit,36.75247573852539,109.68316650390625,13.89108943939209
129,robert_spalding,36.6435661315918,98.42574310302734,9.544554710388184
130,EToprakCHP,36.425743103027344,202.90098571777344,3.386138677597046
131,CoinMarketCap,35.73267364501953,193.3069305419922,124.09900665283203
132,real_vijay,35.70296859741211,415.9901123046875,17.386138916015625
133,MoneykingGG,35.62666702270508,81.55999755859375,35.46666717529297
134,rektcapital,33.891090393066406,237.93069458007812,9.287128448486328
135,CryptoNewton,33.87128829956055,296.6039733886719,18.643564224243164
136,_ErkanOz,33.62376403808594,436.78216552734375,33.653465270996094
137,jsblokland,33.5445556640625,103.21781921386719,11.514851570129395
138,Tokocrypto,32.98019790649414,105.1089096069336,20.00990104675293
139,mishalederman,32.78217697143555,109.38613891601562,9.029703140258789
140,CaitlinLong_,32.653465270996094,188.88119506835938,13.920791625976562
141,hiakkaya,32.14851379394531,207.98019409179688,6.089108943939209
142,brainaut1,31.962963104248047,40.11111068725586,3.555555582046509
143,GoldTelegraph_,31.306930541992188,167.80198669433594,16.059406280517578
144,XBTS_EXCHANGE,30.455446243286133,20.76237678527832,2.148514747619629
145,ChartsBtc,30.138614654541016,153.56436157226562,5.673267364501953
146,alistairmilne,29.77227783203125,276.2970275878906,16.81188201904297
147,Diamondholders,28.91666603088379,34.16666793823242,1.5833333730697632
148,business,28.80198097229004,69.64356231689453,8.841584205627441
149,TheCryptoLark,28.76237678527832,346.8118896484375,20.069307327270508
150,caprioleio,28.73267364501953,159.6930694580078,9.207921028137207
151,Gemini,28.485149383544922,152.86138916015625,29.336633682250977
152,AlexSaundersAU,28.366336822509766,256.2772216796875,25.336633682250977
153,EarnWithSapna,28.2772274017334,102.29702758789062,41.75247573852539
154,reefpher,27.871286392211914,44.26732635498047,31.534652709960938
155,ForbesCrypto,27.603960037231445,96.20792388916016,9.455445289611816
156,taikichi_room,26.96039581298828,33.43564224243164,0.019801979884505272
157,kriptofilozofu,26.900989532470703,65.14851379394531,4.960395812988281
158,BitMartExchange,26.841583251953125,71.6534652709961,34.07920837402344
159,Standard_Wealth,26.75247573852539,17.7227725982666,0.31683167815208435
160,NexusOfficial,26.554454803466797,63.22772216796875,2.445544481277466
161,mskvsk,26.089109420776367,154.71287536621094,7.584158420562744
162,Selcoin,25.930692672729492,1138.1683349609375,77.60395812988281
163,Safemoon_CEO,25.917808532714844,25.46575355529785,12.36986255645752
164,Cointelegraph,24.97029685974121,110.41584014892578,10.168316841125488
165,BitcoinTech5,24.930692672729492,167.9405975341797,1.3366336822509766
166,boardroom,24.81188201904297,147.38613891601562,3.376237630844116
167,juanbiter,24.73267364501953,200.43563842773438,12.198019981384277
168,profgalloway,24.673267364501953,243.07920837402344,16.49505043029785
169,XaviercMiller,24.603960037231445,113.8019790649414,2.465346574783325
170,RSKsmart,24.594058990478516,152.0,0.6534653306007385
171,mikemcglone11,24.2772274017334,103.31683349609375,5.346534729003906
172,crypto_bitlord7,24.069307327270508,300.5148620605469,57.72277069091797
173,Defi_KingSwap,23.81188201904297,45.198020935058594,9.465346336364746
174,elerianm,23.73267364501953,117.44554138183594,11.831683158874512
175,MetrixCoin,23.7227725982666,49.891090393066406,3.534653425216675
176,aysen_tok,23.683168411254883,769.8712768554688,17.881187438964844
177,BYAonline,23.653465270996094,37.158416748046875,2.3069307804107666
178,plan_marcus,23.633663177490234,117.75247192382812,6.346534729003906
179,Finanzas_Pharol,23.21782112121582,53.48514938354492,3.1287128925323486
180,ta_ra_co_,23.0,27.5625,2.78125
181,CryptoWizardd,22.910890579223633,251.16831970214844,19.8217830657959
182,macaronswap,22.78217887878418,89.55445861816406,4.732673168182373
183,fernandoulrich,22.673267364501953,325.3564453125,12.1386137008667
184,sunnydecree,22.594058990478516,270.31683349609375,30.78217887878418
185,girlgone_crypto,22.594058990478516,235.6732635498047,48.53465270996094
186,BitcoinSapiens,22.19801902770996,157.82177734375,4.495049476623535
187,CoinCornerDanny,21.702970504760742,192.83168029785156,10.257425308227539
188,CryptoMKT,21.485149383544922,13.287128448486328,0.2772277295589447
189,Nigel__DSouza,21.336633682250977,69.09900665283203,5.079207897186279
190,idealist_kripto,20.49505043029785,309.9901123046875,9.00990104675293
191,JeffBooth,20.475248336791992,145.7623748779297,6.2178215980529785
192,SoyLeoDelgado,19.910890579223633,8.415842056274414,0.9702970385551453
193,KleverKrillin,19.693069458007812,75.910888671875,7.801980018615723
194,CoinFlipATM,19.396039962768555,75.42574310302734,7.544554233551025
195,axion_network,19.336633682250977,76.96039581298828,8.564356803894043
196,PappMobile,19.086956024169922,26.380434036254883,3.3478260040283203
197,PedroRequenaVe,19.069307327270508,3.297029733657837,0.09900990128517151
198,WhaleCircle,18.861385345458984,87.46534729003906,5.732673168182373
199,ICODrops,18.514850616455078,61.108909606933594,6.118812084197998
200,trader_samet,18.508474349975586,252.8474578857422,32.38983154296875
201,TheCryptoZombie,18.396039962768555,155.81187438964844,12.633663177490234
202,Wealth_Theory,18.366336822509766,188.11880493164062,8.851485252380371
203,scottmelker,18.346534729003906,287.5742492675781,20.425743103027344
204,ExchangeKripto,18.287128448486328,30.900989532470703,2.405940532684326
205,WSBPump,18.23762321472168,36.861385345458984,21.831684112548828
206,hajihajilemon,18.19801902770996,143.33663940429688,3.594059467315674
207,MarkCrypto23,18.059406280517578,15.821782112121582,0.3366336524486542
208,Iqraqasim20,18.04950523376465,6.158415794372559,0.049504950642585754
209,SquawkCNBC,18.01980209350586,69.29702758789062,17.77227783203125
210,thebull_crypto,17.920791625976562,153.84158325195312,19.475248336791992
211,iceage4506,17.653465270996094,75.04950714111328,2.762376308441162
212,Eric_BIGfund,17.613861083984375,169.83168029785156,8.247525215148926
213,DujunX,17.5,51.129032135009766,8.54838752746582
214,Hardforkers,17.297029495239258,19.891088485717773,1.8217822313308716
215,sonmdevelopment,17.00990104675293,63.881187438964844,6.356435775756836
216,KevinSvenson_,17.0,211.46534729003906,12.306930541992188
217,EpikNFT,16.98019790649414,64.48514556884766,72.12871551513672
218,antont71,16.891088485717773,26.663366317749023,4.475247383117676
219,JesseCohenInv,16.881187438964844,83.24752807617188,2.792079210281372
220,StonksReddit,16.841583251953125,77.69306945800781,3.2475247383117676
221,_benkaufman,16.74257469177246,228.5445556640625,11.405941009521484
222,CryptoKaleo,16.663366317749023,274.1980285644531,17.98019790649414
223,CryptoCrewU,16.455446243286133,251.61386108398438,34.3564338684082
224,traderrocko,16.445545196533203,68.3663330078125,6.297029495239258
225,bugrasukas,16.405941009521484,810.197998046875,99.79207611083984
226,foxy_trader,16.399999618530273,59.13333511352539,0.7333333492279053
227,LunarCRUSH,16.1782169342041,64.03960418701172,10.10891056060791
228,Excellion,16.069307327270508,181.1485137939453,2.0396039485931396
229,ThinkingCrypto1,16.059406280517578,106.04950714111328,9.049505233764648
230,boardexam2021,15.841584205627441,15.386138916015625,0.6633663177490234
231,Breedlove22,15.782177925109863,141.6732635498047,7.960395812988281
232,Opresii,15.693069458007812,112.69306945800781,5.3069305419921875
233,cryptokanoon,15.653465270996094,96.37623596191406,8.326732635498047
234,LilMoonLambo,15.633663177490234,162.99009704589844,9.326732635498047
235,Gfilche,15.584157943725586,317.2970275878906,16.831684112548828
236,StackerSatoshi,15.465346336364746,380.5148620605469,46.5445556640625
237,curio_invest,15.306930541992188,29.544553756713867,2.386138677597046
238,PaxonTrade,15.228571891784668,62.514286041259766,1.4571428298950195
239,DailyRavencoin,15.148514747619629,67.52474975585938,1.6435643434524536
240,f_secin,15.10891056060791,34.663368225097656,1.396039605140686
241,Hut8Mining,15.039604187011719,113.58415985107422,10.207921028137207
242,LayahHeilpern,14.762375831604004,189.31683349609375,10.732673645019531
243,Binance_Spanish,14.722772598266602,73.8910903930664,18.514850616455078
244,realwillmeade,14.683168411254883,100.72277069091797,12.059406280517578
245,Blockstream,14.683168411254883,58.20792007446289,6.524752616882324
246,bitforexcom,14.653465270996094,35.0,11.950494766235352
247,TVstedal,14.554455757141113,106.9802017211914,3.8613860607147217
248,NakamotoTsunami,14.5,78.25,2.75
249,CleanSpark_Inc,14.455445289611816,78.47525024414062,2.415841579437256
250,CryptoGodJohn,14.376237869262695,217.89108276367188,17.306930541992188
251,safemooncrypto,14.316831588745117,51.950496673583984,3.1287128925323486
252,GoingParabolic,14.198019981384277,246.62376403808594,20.81188201904297
253,BitcoinOrigins,14.049505233764648,30.287128448486328,10.702970504760742
254,HuffPostKorea,14.00990104675293,10.059406280517578,0.594059407711029
255,gregory_raymond,13.99009895324707,82.72277069091797,6.089108943939209
256,DBATTAGLIAYtube,13.970296859741211,102.0197982788086,8.742574691772461
257,asiahodl,13.88118839263916,86.72277069091797,5.8712873458862305
258,Crypt0mummy,13.841584205627441,62.22772216796875,12.623762130737305
259,cryptofully,13.821782112121582,16.831684112548828,2.2574257850646973
260,marcfriedrich7,13.653465270996094,93.089111328125,8.693069458007812
261,cryptomktbrasil,13.643564224243164,13.811881065368652,0.41584157943725586
262,russian_market,13.514851570129395,96.0,12.752474784851074
263,CryptoJoker12,13.495049476623535,106.61386108398438,9.683168411254883
264,thegreatola,13.287128448486328,46.29703140258789,1.7623761892318726
265,SafesunC,13.227723121643066,29.98019790649414,5.722772121429443
266,BuddhaSource,13.1386137008667,125.31683349609375,27.346534729003906
267,uzmancoin,12.98019790649414,143.2772216796875,8.376237869262695
268,MartiniGuyYT,12.960395812988281,248.38613891601562,35.30693054199219
269,BitcoinDivisa,12.931507110595703,15.246575355529785,0.5479452013969421
270,marycolo1,12.851485252380371,4.970296859741211,0.40594059228897095
271,CryptoCapo_,12.772276878356934,201.86138916015625,25.613861083984375
272,kriptoemre,12.712871551513672,473.089111328125,42.20792007446289
273,saylordotorg,12.633663177490234,53.46534729003906,1.9504950046539307
274,futbolarena,12.366336822509766,618.4059448242188,37.30693054199219
275,thereallisaann,12.336633682250977,261.22772216796875,11.653465270996094
276,murthaburke,12.316831588745117,45.3564338684082,2.3960394859313965
277,fatihonline_,12.306930541992188,339.6534729003906,22.693069458007812
278,tipsylabs,12.285714149475098,18.571428298950195,0.4285714328289032
279,inmortalcrypto,12.267326354980469,150.52474975585938,9.039604187011719
280,CryptoVision_CV,12.258064270019531,45.51612854003906,2.0
281,QuintenFrancois,12.207921028137207,133.40594482421875,10.564356803894043
282,Crypto_Daily,12.178217887878418,142.267333984375,11.09900951385498
283,TheBitcoinConf,12.079208374023438,84.30693054199219,8.1386137008667
284,TiberBarlas,12.069307327270508,119.5445556640625,12.297029495239258
285,ilhan_karasu,11.99009895324707,66.70297241210938,2.504950523376465
286,DTAPCAP,11.653465270996094,94.17821502685547,8.554455757141113
287,Bitcoinsensus,11.485148429870605,177.31683349609375,6.683168411254883
288,WhalePanda,11.465346336364746,137.9702911376953,10.287128448486328
289,CryptooIndia,11.396039962768555,74.96039581298828,7.237623691558838
290,parkeralewis,11.376237869262695,94.29702758789062,4.831683158874512
291,skewdotcom,11.336633682250977,59.31683349609375,3.3465347290039062
292,TurkElit,11.297029495239258,611.2970581054688,91.910888671875
293,AstrologNilay,11.277227401733398,266.7227783203125,7.643564224243164
294,VitoWelch2,11.270270347595215,60.35135269165039,76.78378295898438
295,BitcoinNL,11.257425308227539,16.712871551513672,1.8217822313308716
296,IIICapital,11.227723121643066,105.75247192382812,7.841584205627441
297,__CaptainCrypto,11.11881160736084,39.574256896972656,1.811881184577942
298,Bitfarms_io,11.069307327270508,60.0990104675293,6.257425785064697
299,ecoinometrics,10.98019790649414,64.84158325195312,2.5742573738098145
300,markets,10.98019790649414,30.405941009521484,2.386138677597046
301,AMPGeneral,10.952381134033203,46.0,2.777777671813965
302,ModernInvest,10.782177925109863,95.85148620605469,11.01980209350586
303,MartyBent,10.732673645019531,140.6039581298828,9.415842056274414
304,BeaxyExchange,10.722772598266602,38.049503326416016,3.9603960514068604
305,BitcoinMemeHub,10.663366317749023,107.03960418701172,5.564356327056885
306,BITCOIN_AL_DIA,10.564356803894043,34.60396194458008,2.297029733657837
307,nftcollector_ED,10.529411315917969,37.64706039428711,46.588233947753906
308,itsmwittenberg,10.485148429870605,43.386138916015625,1.9900989532470703
309,XVGhulk,10.475247383117676,99.7128677368164,2.9009900093078613
310,RichardHeartWin,10.455445289611816,80.4356460571289,4.643564224243164
311,Bloctrends,10.287128448486328,68.95049285888672,3.4851484298706055
312,MarketRebels,10.227723121643066,71.32673645019531,3.554455518722534
313,cryptowat_ch,10.207921028137207,62.970298767089844,4.158415794372559
314,Diditaihuttu,10.198019981384277,52.96039581298828,6.336633682250977
315,Blockworks_,10.00990104675293,57.5544548034668,2.1089107990264893
316,MombDuke,9.89108943939209,18.306930541992188,1.5346534252166748
317,CryptoWhale,9.841584205627441,89.8019790649414,10.049505233764648
318,Pentosh1,9.801980018615723,139.22772216796875,11.89108943939209
319,cihancarlokasal,9.800000190734863,164.6666717529297,17.044445037841797
320,crypto_checkout,9.797297477722168,24.648649215698242,9.162161827087402
321,AntiDanilevski,9.782177925109863,34.01980209350586,6.594059467315674
322,CryptoBoomNews,9.752474784851074,49.118812561035156,8.772276878356934
323,LaurenT49966770,9.752474784851074,18.524751663208008,1.8514851331710815
324,MoonliftI,9.741379737854004,24.689655303955078,5.862069129943848
325,DreadBong0,9.663366317749023,55.425743103027344,3.7524752616882324
326,zentachain,9.546667098999023,17.1200008392334,0.5199999809265137
327,Melt_Dem,9.504950523376465,97.99009704589844,6.801980018615723
328,toppjirayut,9.465346336364746,30.0,1.1089109182357788
329,pankjtanwar,9.366336822509766,78.70297241210938,15.88118839263916
330,JackMallers,9.306930541992188,115.7128677368164,6.148514747619629
331,GetGraphene,9.275861740112305,20.0,3.5172414779663086
332,StrainsFinance,9.267326354980469,22.00990104675293,4.356435775756836
333,ToneVays,9.237624168395996,64.32673645019531,9.148514747619629
334,oddgems,9.217822074890137,93.90099334716797,9.396039962768555
335,dttofinanciero,9.198019981384277,32.633663177490234,0.8811880946159363
336,ThugTheo,9.178947448730469,30.18947410583496,2.042105197906494
337,Nadeem6321,9.09900951385498,25.81188201904297,3.0693068504333496
338,Francoriccie,9.0625,14.875,3.625
339,pierre_rochard,9.00990104675293,137.3267364501953,3.97029709815979
340,Niftor,8.984375,40.203125,50.4375
341,TeknikciHoca,8.98019790649414,462.3663330078125,41.801979064941406
342,JunkoSu22993224,8.8613862991333,84.09900665283203,10.247525215148926
343,ATSstats,8.811881065368652,5.039604187011719,0.029702970758080482
344,javierbitcoin,8.653465270996094,59.68316650390625,3.673267364501953
345,HowtoearnBTC,8.653465270996094,8.376237869262695,3.9603960514068604
346,btcturk,8.574257850646973,203.5841522216797,8.732673645019531
347,BitFinanzas,8.544554710388184,28.8217830657959,0.6237623691558838
348,MitchRayTA,8.485148429870605,50.346534729003906,6.336633682250977
349,proffibonacci,8.465346336364746,253.7821807861328,15.950494766235352
350,WRXTOKEN,8.357142448425293,12.428571701049805,3.142857074737549
351,FobikOfficial,8.357142448425293,12.0,4.0
352,Cryptorian78,8.257425308227539,47.52475357055664,6.267326831817627
353,SafeMusk,8.239999771118164,25.399999618530273,3.799999952316284
354,paoloardoino,8.227723121643066,81.09900665283203,11.00990104675293
355,pete_rizzo_,8.168316841125488,52.78217697143555,2.702970266342163
356,PrestonPysh,8.148514747619629,134.4554443359375,9.316831588745117
357,CryptoRichYT,8.148514747619629,23.26732635498047,2.495049476623535
358,reddittrading,8.142857551574707,48.71428680419922,1.1428571939468384
359,EylemCulculoglu,8.12871265411377,275.089111328125,24.20792007446289
360,C_Barraud,8.079208374023438,13.801980018615723,1.0297030210494995
361,RodolpheSteffan,8.059406280517578,68.77227783203125,9.366336822509766
362,adam3us,8.00990104675293,84.69306945800781,4.881187915802002
363,Millerbroker88,7.964912414550781,33.33333206176758,41.33333206176758
364,wildnwity,7.900990009307861,28.99009895324707,1.277227759361267
365,Crypto_Stuey,7.891088962554932,27.79207992553711,1.5445544719696045
366,Senseisports1,7.8712873458862305,18.712871551513672,1.277227759361267
367,CryptoChaplin,7.843137264251709,34.54901885986328,3.058823585510254
368,BobLoukas,7.801980018615723,106.2871322631836,6.039604187011719
369,cryptobuzznews,7.772277355194092,17.475248336791992,1.0990098714828491
370,WhatBitcoinDid,7.752475261688232,44.3564338684082,3.9306931495666504
371,BITCOIN_MODE,7.6930694580078125,34.405941009521484,2.5148515701293945
372,ViralErik,7.673267364501953,159.15841674804688,6.158415794372559
373,bitcoinzay,7.653465270996094,82.11881256103516,8.0
374,DogHouse_Coin,7.625,17.3125,2.375
375,ilearnblock,7.623762607574463,13.148514747619629,1.3861385583877563
376,nford,7.5742573738098145,17.475248336791992,9.277227401733398
377,treyrutledge3,7.504950523376465,18.73267364501953,0.603960394859314
378,LeJournalDuCoin,7.495049476623535,30.78217887878418,3.089108943939209
379,crypto_G2,7.4851484298706055,19.475248336791992,0.5742574334144592
380,George1Trader,7.475247383117676,104.79207611083984,8.772276878356934
381,stocktalkweekly,7.465346336364746,75.90099334716797,6.633663177490234
382,crypto_futur,7.435643672943115,129.55445861816406,27.79207992553711
383,TeminatorTrader,7.386138439178467,37.58415985107422,2.9900989532470703
384,AlexejRomanovic,7.386138439178467,26.425743103027344,1.4455446004867554
385,ranchimallFLO,7.346534729003906,10.98019790649414,0.8910890817642212
386,iLatif_,7.3069305419921875,51.56435775756836,2.613861322402954
387,coinclubjapan,7.237623691558838,24.77227783203125,1.4059406518936157
388,Fairmarket_Ph,7.207921028137207,7.980197906494141,0.4554455578327179
389,HuobiSg,7.168421268463135,26.768421173095703,9.778947830200195
390,ekonomikocu,7.158415794372559,219.61386108398438,7.1287126541137695
391,NikolaBench,7.0625,14.65625,11.8125
392,aliens_crypto,7.00990104675293,10.049505233764648,6.663366317749023
393,TheRealTahinis,7.0,63.77227783203125,5.178217887878418
394,MCCVentures,7.0,7.4851484298706055,0.13861386477947235
395,TheADAApe,6.980197906494141,63.68316650390625,2.851485252380371
396,CryptooAdy,6.95049524307251,52.118812561035156,9.623762130737305
397,btcanaliz,6.93069314956665,78.24752807617188,4.05940580368042
398,martkist,6.93069314956665,3.702970266342163,0.41584157943725586
399,dilutionproof,6.920792102813721,45.18811798095703,2.3069307804107666
400,SatishK1133,6.851485252380371,26.7227725982666,1.1584157943725586
401,iamchrisani,6.811881065368652,40.970298767089844,3.8019802570343018
402,_electronicCash,6.792078971862793,12.742574691772461,2.326732635498047
403,TeslaratiTeam,6.742574214935303,93.33663177490234,3.8712871074676514
404,nftanalysis,6.690476417541504,31.35714340209961,37.69047546386719
405,dogeofficialceo,6.613861560821533,32.653465270996094,1.3663365840911865
406,JayHao8,6.5148515701293945,43.029701232910156,6.148514747619629
407,WoonklyES,6.435643672943115,21.21782112121582,1.118811845779419
408,DrWrightQuotes,6.415841579437256,23.910890579223633,1.514851450920105
409,PetroNoticiaVe,6.415841579437256,0.8316831588745117,0.059405941516160965
410,BakriElhamim,6.405940532684326,7.980197906494141,8.91089153289795
411,moshedmohamad,6.376237392425537,23.96039581298828,2.643564462661743
412,BinanceKiller,6.376237392425537,18.940593719482422,0.5049505233764648
413,CryptoFuturama,6.326732635498047,20.346534729003906,3.6039605140686035
414,crypto_goat_,6.237623691558838,39.970298767089844,5.633663177490234
415,gonej5403,6.227722644805908,32.405941009521484,1.0297030210494995
416,LauraTPickford1,6.227722644805908,8.752474784851074,3.465346574783325
