,0,1,2,3
0,#bitcoin,106942.7646484375,257550,393996
1,#altseason,635.2445030212402,2360,988
2,#litecoin,1277.8418273925781,1948,1844
3,#ripple,478.901029586792,1002,1311
4,#bsc,23467.440673828125,69145,50493
5,#binancesmartchain,17207.481689453125,74791,19346
6,#usdt,731.2178268432617,1793,834
7,#gold,7606.406066894531,13356,8804
8,#airdrop,27637.4453125,49338,37018
9,#safemooon,598.5995025634766,2829,1112
10,#money,297.0000114440918,604,1398
